participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.settled_assets,player.available_assets,player.settled_cash,player.available_cash,group.id_in_subsession,group.ran_ready_function,subsession.round_number,subsession.period_length,subsession.num_assets,subsession.num_states,subsession.asset_endowments,subsession.cash_endowment,subsession.practice,subsession.x,subsession.G,subsession.L,subsession.p1,subsession.p2,subsession.p3,subsession.state_independent,subsession.state_a,subsession.state_b,subsession.salient_payoff,subsession.final_selected_round,subsession.num_rounds,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,45,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,45,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,45,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,45,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,45,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,45,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,45,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,45,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,46,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,46,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,46,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,46,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,46,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,46,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,46,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,46,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,47,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,47,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,47,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,47,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,47,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,47,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,47,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,47,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,48,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,48,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,48,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,48,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,48,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,48,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,48,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,48,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,49,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,49,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,49,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,49,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,49,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,49,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,49,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,49,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,50,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,50,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,50,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,50,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,50,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,50,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,50,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,50,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,51,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,51,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,51,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,51,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,51,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,51,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,51,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,51,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,52,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,52,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,52,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,52,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,52,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,52,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,52,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,52,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,53,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,53,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,53,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,53,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,53,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,53,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,53,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,53,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,54,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,54,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,54,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,54,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,54,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,54,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,54,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,54,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,55,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,55,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,55,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,55,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,55,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,55,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,55,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,55,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,56,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,56,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,56,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,56,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,56,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,56,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,56,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,56,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,57,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,57,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,57,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,57,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,57,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,57,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,57,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,57,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,58,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,58,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,58,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,58,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,58,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,58,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,58,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,58,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,59,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,59,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,59,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,59,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,59,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,59,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
7,jzpxh7ww,leeps_6,0,48,600,salience_market,FinalResults,2022-11-04 02:13:58.719048+00:00,1,,,3419,7,,0,,,,,1,,59,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
8,zfa5wrck,leeps_4,0,48,600,salience_market,FinalResults,2022-11-04 02:13:59.517745+00:00,1,,,2513,8,,0,,,,,1,,59,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
1,6wf6kvye,leeps_1,0,48,600,salience_market,FinalResults,2022-11-04 02:13:13.215372+00:00,1,,,2691,1,,0,,,,,1,,60,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
2,b61298uv,leeps_3,0,48,600,salience_market,FinalResults,2022-11-04 02:13:25.402140+00:00,1,,,3207,2,,0,,,,,1,,60,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
3,hkr4rgc6,leeps_8,0,48,600,salience_market,FinalResults,2022-11-04 02:13:29.507395+00:00,1,,,2806,3,,0,,,,,1,,60,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
4,ldtlokf9,leeps_5,0,48,600,salience_market,FinalResults,2022-11-04 02:13:37.012587+00:00,1,,,3100,4,,0,,,,,1,,60,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
5,qnc9x73a,leeps_7,0,48,600,salience_market,FinalResults,2022-11-04 02:13:39.188508+00:00,1,,,3172,5,,0,,,,,1,,60,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
6,bz0vbobq,leeps_2,0,48,600,salience_market,FinalResults,2022-11-04 02:13:43.027929+00:00,1,,,3092,6,,0,,,,,1,,60,,,,,,,,,,,,,,,,,-1,8,dn9wupui,,,,,0
